ANO_ELEICAO,SG_UF,CD_MUNICIPIO,municipio_original,zona,secao,numero_local_votacao,nome_local_votacao,endereco,regiao_estimada,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,votos_parceiro
2022,AL,27510,FEIRA GRANDE,49,112,1074,ESCOLA ANTONIO BISPO DE OLIVEIRA,POVOADO MASSAPÊ S/N,MASSAPE S,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28533,RIO LARGO,15,38,1279,GRUPO ESCOLAR PROFESSOR POMPEU SARMENTO,TRAV SANTA LUZIA S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,76
2022,AL,28657,SÃO JOSÉ DA LAJE,16,41,1236,ESCOLA MUNICIPAL MARIA DO ROSÁRIO CAVALCANTE SILVA,SÍTIO VÁRZEA BONITA,VARZEA BONITA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,515,1716,ESCOLA ESTADUAL JOSEFA DA CONCEICAO COSTA,"RUA PAO DE ACUCAR, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28851,UNIÃO DOS PALMARES,21,402,1929,ESCOLA ESTADUAL CARLOS GOMES DE BARROS,"AV. JOÃO LYRA FILHO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,68,1139,ADERVAN VERÇOZA E SILVA,SAO LUIZ DO QUITUNDE,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,179,1082,GRUPO ESCOLAR MONSENHOR MACEDO,RUA 15 DE NOVEMBRO SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,21,1023,CEAGB - ESCOLA ESTADUAL GOVERNADOR AFRANIO LAGES,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,101,1031,GRUPO ESCOLAR DEMOCRITO SARMENTO,DR FERNANDO SARMENTO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,33,296,1333,COLÉGIO SÃO JERÔNIMO,"RUA JACI MELO, S/N, C6JX, 7R, JARDIM DA SAÚDE",JARDIM DA SAUDE,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,221,1260,ESCOLA DE ENSINO SUPERIOR DE SAO MIGUEL DOS CAMPOS,PRACA SENHORA DOS PRAZERES SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,33,175,1163,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA DE FÁTIMA MELO,"AV MACEIO, 342",342,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28851,UNIÃO DOS PALMARES,21,70,1902,ESCOLA DE ENSINO FUNDAMENTAL FILOMENA MEDEIROS,"RUA EDGAR SARMENTO, 217",217,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,33,232,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,54,140,1163,ESCOLA ESTADUAL DRA. MARIA JOSE DE MELO (CAIC-BENEDITO BENTES),"RUA BELO HORIZONTE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27855,MACEIÓ,2,293,1953,CRECHE ESCOLA ESPAÇO EDUCAR,"RUA PROFESSOR SANDOVAL ARROXELAS, N. 510",. 510,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28878,VIÇOSA,5,28,1015,ESCOLA DE 1 GRAU DR. MANOEL FIRMINO,"AV. 12 DE JULHO, CONJ. CIDADE DE DEUS - MUTIRAO - AREA 07",CONJ. CIDADE DE DEUS - MUTIRAO - AREA 07,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,33,300,1317,COLÉGIO DINÂMICO,"AVENIDA MACEIÓ, N 83",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28851,UNIÃO DOS PALMARES,21,128,1929,ESCOLA ESTADUAL CARLOS GOMES DE BARROS,"AV. JOÃO LYRA FILHO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28290,PASSO DE CAMARAGIBE,12,124,1058,CRECHE PRÓ-INFÃNCIA,"RUA BENEDITO HENRIQUETA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,2,194,1210,ESCOLA ESTADUAL TEOTONIO BRANDAO VILELA,"RUA ADAUTO GOMES BARBOSA, SN - SANTO EDUARDO",- SANTO EDUARDO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,493,1180,ESCOLA ESTADUAL PROESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,137,1856,CEAGB - ESCOLA ESTADUAL JOSE DA SILVA CAMERINO,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27138,BATALHA,29,12,1023,ESCOLA DE 1 GRAU ADALBERTO MARROQUIM,"AV PAULO DANTAS, 285",285,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,10
2022,AL,28517,QUEBRANGULO,28,27,1090,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOÃO PAULO II,"CONJ. RES. GERALDO PASSOS LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,33,118,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,28150,OLHO D ÁGUA DO CASADO,40,222,1023,ESCOLA MUNICIPAL ANTENOR SERPA,AVENIDA GUIOMAR BRITO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,371,1856,ESCOLA SEB (ANTIGO COC),"RUA SENADOR RUI PALMEIRA, 1200",1200,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27871,MAJOR ISIDORO,31,82,1015,CENTRO EDUCACIONAL ADOVALDO ALBUQUERQUE ALVES - CEMA,RUA 31 DE MARCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,1,404,1848,ESCOLA DE EDUC. INF. MARECHAL MASCARENHAS DE MORAES,PRACA OSORIO CALHEIROS GATTO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27413,COLÔNIA LEOPOLDINA,16,116,1066,GRUPO ESCOLAR JOAQUIM LUIZ DA SILVA,RUA PADRE FRANCISCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27936,MARECHAL DEODORO,26,124,1155,ESCOLA MUNICIPAL PREFEITO MANOEL MESSIAS DOS SANTOS,RUA SALVADOR S/N LOT. LUAR DO FRANCÊS,LOT. LUAR DO FRANCES,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27871,MAJOR ISIDORO,31,94,1147,ESCOLA LUIZ GONZAGA ALAPENHA DO AMARAL,PRAÇA DIVALDO SURUAGY,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27570,GIRAU DO PONCIANO,44,5,1201,ESCOLA DE 1 GRAU DEPUTADO JOSE MEDEIROS,RUA DR JOSE BENTO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28495,PORTO REAL DO COLÉGIO,37,39,1147,ESCOLA MUNICIPAL D. PEDRO II,"RUA BARAO DO RIO BRANCO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,236,1120,ESCOLA MUNICIPAL DOUTOR GERSON JATOBÁ LEITE,"AV. BRASÍLIA, N. 39",. 39,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,33,162,1139,ESCOLA ESTADUAL PROFª. MARIA SALETE GUSMAO DE ARAUJO,"CJ. OSMAN LOUREIRO, QD A",QD A,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27138,BATALHA,29,72,1023,ESCOLA DE 1 GRAU ADALBERTO MARROQUIM,"AV PAULO DANTAS, 285",285,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,12
2022,AL,27375,CHÃ PRETA,28,70,1040,ESCOLA MUNICIPAL CLOTILDES BRANDAO DE SOUZA,RODOVIA AL 210,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,250,1422,ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA EULINA ALENCAR,"RUA COARACI FONSECA, 01",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27014,ÁGUA BRANCA,39,4,1015,COLEGIO CENECISTA/ COLÉGIO JOSÉ GOMES LIMA,RUA BARAO DE AGUA BRANCA - NUMERO 50,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28851,UNIÃO DOS PALMARES,21,32,1040,ESCOLA MUNICIPAL JAIRO CORREIA VIANA,RUA TAVARES BASTOS 206,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,279,1430,ESCOLA DE ENSINO FUNDAMENTAL LENILTON ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,27057,ARAPIRACA,22,389,1260,GRUPO ESCOLAR PEDRO CORREIA DAS GRAÇAS,RUA VICENTE NUNES S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,266,1830,CEAGB - ESCOLA ESTADUAL DOM PEDRO II,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28274,PÃO DE AÇÚCAR,11,71,1201,ESCOLA ESTADUAL BRÁULIO CAVALCANTE,"RUA ALAMEDA DA ESPERANCA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28878,VIÇOSA,5,50,1112,GRUPO ESCOLAR 13 DE OUTUBRO,RUA FREDERICO MAIA SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27057,ARAPIRACA,55,84,1031,ESCOLA DE 1 E 2 GRAUS ROSA MISTICA,RUA ESTUDANTE JOSÉ DE OLIVEIRA LEITE S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27898,MARAGOGI,14,183,1112,CRECHE MUNICIPAL PROFESSOR MÁRCIO LACERDA,"ALTO DA BOA VISTA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,16
2022,AL,27855,MACEIÓ,2,102,1228,ESCOLA ESTADUAL PROFESSOR ROSALVO LOBO,"AV CASTELO BRANCO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,54,523,1686,COLÉGIO SANTA AMÉLIA,"RUA D, 11 LOTEAMENTO SANTA AMÉLIA",11 LOTEAMENTO SANTA AMELIA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,172,1635,CEAGB - ESCOLA ESTADUAL PRINCESA IZABEL,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28290,PASSO DE CAMARAGIBE,12,188,1090,ESCOLA MUNICIPAL MANOEL GERONIMO DA SILVA,RUA SAO JOSE - BARRA DE CAMARAGIBE S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,345,1716,GINÁSIO DO SESI TRAPICHE,"AVENIDA SIQUEIRA CAMPOS, 1900",1900,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,2,89,1201,ESCOLA ESTADUAL PROFESSOR EDUARDO MOTA TRIGUEIROS,"RUA ADAUTO GOMES BARBOSA, S/N - SANTO EDUARDO",- SANTO EDUARDO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28495,PORTO REAL DO COLÉGIO,37,18,1090,ESCOLA PROFESSORA ANTONIA ROSA,POVOADO CANOA DE CIMA SN,CANOA DE CIMA SN,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28533,RIO LARGO,15,74,1163,ESCOLA DE ENSINO FUNDAMENTAL MARIETA LEÃO,PATIO DA REDE FERROVIARIA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,64
2022,AL,27197,BOCA DA MATA,48,26,1040,ESCOLA DE 1 E 2 GRAUS MAJOR JOSÉ TENÓRIO LINS,"RUA DOM PEDRO II, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,327,1139,ESCOLA ESTADUAL TEONILO GAMA,"RUA CORONEL PARANHOS, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,112,1082,GRUPO ESCOLAR MONSENHOR MACEDO,RUA 15 DE NOVEMBRO SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28452,PORTO CALVO,14,42,1279,10ª COORDENADORIA DE EDUCAÇÃO DO ESTADO DE ALAGOAS,RUA PROFESSOR GUEDES DE MIRANDA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28657,SÃO JOSÉ DA LAJE,16,67,1228,POLO UAB,"AVENIDA ENÉAS MARINHO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28010,MATRIZ DE CAMARAGIBE,12,191,1023,ESCOLA ESTADUAL SATURNINO DE SOUZA,"RUA DR. LUIZ MOREIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27138,BATALHA,29,7,1058,ESCOLA ESTADUAL DE ENSINO MÉDIO MARIA DE LOURDES S. SILVA,"RUA PROJETADA, 40, LOTEAMENTO ALGAROBA",LOTEAMENTO ALGAROBA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,27855,MACEIÓ,2,40,1090,ESCOLA DE ENSINO FUNDAMENTAL KATIA PIMENTEL ASSUNCAO,"RUA BRENO CANSANCAO, 788",788,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27375,CHÃ PRETA,28,62,1031,ESCOLA ESTADUAL IZIDRO TEIXEIRA,PRACA PADRE CICERO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27219,BRANQUINHA,9,86,1180,ESCOLA DEMÓCRITO JOSÉ,"CJ. RES. RAIMUNDO NONATO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28037,MESSIAS,9,174,1082,ESCOLA MUNICIPAL MARIA DA GLORIA DUARTE DE OMENA,"CJ. JARBAS MAYA DE OMENA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,26
2022,AL,27839,LIMOEIRO DE ANADIA,47,136,1317,SECRETARIA MUNICIPAL DE EDUCAÇÃO,"RUA JOSÉ BARBOSA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28770,SATUBA,8,143,1074,ESC MUN HÉLIO BORGES DE AQUINO NETO,RUA PROJETADA - NOVA SATUBA - RECANTOS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28878,VIÇOSA,5,79,1198,ESCOLA MUNICIPAL PEDRO CARNAUBA,"RUA PEDRO SILVA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,111,1120,GRUPO ESCOLAR RUI PALMEIRA,RUA CORONEL JOSE ANTONIO DA CRUZ S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,226,1260,ESCOLA DE ENSINO SUPERIOR DE SAO MIGUEL DOS CAMPOS,PRACA SENHORA DOS PRAZERES SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28533,RIO LARGO,15,23,1040,ESCOLA DE EDUCAÇÃO INFANTIL PADRE PAULINO,CONJUNTO MUTIRÃO,MUTIRAO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,56
2022,AL,27910,MARAVILHA,50,87,1058,ESCOLA JOÃO LEMOS RIBEIRO,POVOADO SÃO CRISTÓVÃO,SAO CRISTOVAO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28851,UNIÃO DOS PALMARES,21,76,1236,EDUCANDARIO OLIMPYA AUGUSTA DOS SANTOS,"RUA CORONEL JOSE BEZERRA MONTENEGRO, 105",105,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28797,TANQUE D ARCA,48,66,1023,COLEGIO NOSSA SENHORA MAE DO POVO,RUA HERMAN DE ALMEIDA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,28754,SÃO SEBASTIÃO,49,59,1317,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA DR. JAIME DALTAVILA,SITIO FLEXEIRAS S/N,FLEXEIRAS S,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27073,ATALAIA,6,49,1279,GRUPO ESCOLAR FORTUNATO BITTENCOURT,RUA FORTUNATO BITTENCOURT S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,22,585,1180,ANEXO ESCOLA JAYME DE ALTAVILLA,AV. MIGUEL CORREIA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28878,VIÇOSA,5,74,1040,ESCOLA ESTADUAL MONSENHOR MACHADO,RUA JOAO PESSOA SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,2,343,1821,UNIT - CENTRO UNIVERSITÁRIO TIRADENTES (ANTIGA FITS),"AV GUSTAVO PAIVA, 5017",5017,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28533,RIO LARGO,15,50,1058,ESCOLA DE ENS FUND PROFESSORA EVANDA CARNEIRO DE VASCONCELOS,RUA SAO PEDRO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,61
2022,AL,28339,PENEDO,13,61,1066,GRUPO ESCOLAR ESTADUAL GABINO BESOURO,"AVENIDA NILO PECANHA, 182, PRÓXIMO AO TIRO DE GUERRA",PROXIMO AO TIRO DE GUERRA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28673,SÃO JOSÉ DA TAPERA,51,27,1023,ESCOLA DE 1º E 2º GRAUS JOÃO PAULO II,RUA PROFESSORA AGRIPINA DE MELO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28894,CRAÍBAS,31,118,1023,ESCOLA ALICE RODRIGUES DA SILVA,"RUA SÃO PEDRO,49",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,215,2046,COLÉGIO CONTATO,"RUA PROF. SILVIO DE MACEDO, 125",125,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27839,LIMOEIRO DE ANADIA,47,88,1023,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA NOSSA SENHORA DA CONCEIÇÃO,RUA SANTA CRUZ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28339,PENEDO,13,30,1074,ESCOLA ESTADUAL PROFESSOR ERNANI MÉRO (GRUPO ESCOLAR EXPERIMENTAL),"PRAÇA LARGO DE FÁTIMA, S/N, EM FRENTE AO NUDEPE",EM FRENTE AO NUDEPE,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,121,1333,ESCOLA DE EDUCAÇÃO BÁSICA CONSTRUTIVISTA,"RUA PROJETADA, 16",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27030,ANADIA,48,108,1058,GRUPO ESCOLAR RUI BARBOSA,PRACA DR. CAMPELO DE ALMEIDA S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,3,209,1422,COLÉGIO TIRADENTES,"AV. ROBERTO PONTES LIMA, 208,",208,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28533,RIO LARGO,15,60,1465,CRECHE MUNICIPAL CELYRIO ADAMASTOR BARRETO ACIOLY,"ROD AL 210, CJ EDSON NOVAES S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,32
2022,AL,27278,CAMPO ALEGRE,47,11,1210,ESCOLA FELIZARDO DE SOUZA LIMA,RUA RODOLFO DE MORAIS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,22,59,1163,ESCOLA DE 1 GRAU PROFESSOR JAYME DE ALTAVILLA,"RUA SANTOS DUMONT, 623",623,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28835,TRAIPU,20,80,1376,GINÁSIO DE ESPORTES DA ESCOLA PROF. AVELINA DO CARMO,RUA ISAAC PEREIRA NETO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,537,2100,SEST/SENAT,"RUA EDILSON LINS DE ARAUJO, 500",500,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28495,PORTO REAL DO COLÉGIO,37,1,1015,CENTRO EDUCACIONAL PROFESSOR ERNANDE MAGALHAES,RUA DA INDEPENDENCIA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
