municipio,codigo_tse_municipio,numero,vereador,nome_urna,partido,nome_partido,situacao,votos,rank_vereador_municipio,eleitorado_2024,populacao_estimada_2024,indice_estrategico_pct,prioridade_final,prefeito,partido_municipio,grupo_politico,relacao_davi,score_articulacao,percentual_votos_municipio,potencial_transferencia_conservador_20pct,potencial_transferencia_moderado_35pct,potencial_transferencia_alto_50pct,potencial_politico_vereador,indice_influencia_vereador,grupo_politico_original,total_votos_vereadores_municipio,percentual_votos_municipio_corrigido,grupo_politico_padronizado,meta_votos_davi_2026,taxa_conversao_conservadora,taxa_conversao_intermediaria,taxa_conversao_maxima,contribuicao_davi_10pct,contribuicao_davi_15pct,contribuicao_davi_20pct,percentual_meta_davi_10pct,percentual_meta_davi_15pct,percentual_meta_davi_20pct,potencial_eleitoral_vereador,score_politico_calculado,metodologia_contribuicao,metodologia_score_politico,tooltip_contribuicao_corrigida,potencial_transferencia_conservador_10pct,potencial_transferencia_moderado_15pct,potencial_transferencia_maximo_20pct,ranking_contribuicao_davi,acumulado_davi_10pct,acumulado_davi_15pct,acumulado_davi_20pct,percentual_meta_acumulado_10pct,percentual_meta_acumulado_15pct,percentual_meta_acumulado_20pct
UNIÃO DOS PALMARES,28851,12000,WELLINGTON FERREIRA DOS SANTOS,WELLINGTON FERREIRA,PDT,Partido Democrático Trabalhista,ELEITO POR QP,1050,12,48920,60874,1.96891077098367,Média Prioridade,JOSÉ IRAN MENEZES DA SILVA JUNIOR,MDB,não_classificado,não_classificado,51.97,2.15,210,158,210,Alto,9.57,não_classificado,22246,4.7199,SEM GRUPO,60000,0.1,0.15,0.2,105,158,210,0.175,0.2633,0.35,BAIXO,48,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,WELLINGTON FERREIRA DOS SANTOS. em UNIÃO DOS PALMARES. recebeu 1.050 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 105 votos no cenário conservador de 10%. 158 no cenário intermediário de 15% e 210 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,105,158,210,281,47522,71288,95058,79.2,118.81,158.43
MURICI,28096,15000,FAUSTO BATISTA,CARDOSO,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,1049,3,20853,25933,0.83913708773492,Monitoramento,REMI VASCONCELOS CALHEIROS FILHO,MDB,não_classificado,não_classificado,35.84,5.03,210,157,210,Alto,8.39,não_classificado,11107,9.4445,SEM GRUPO,60000,0.1,0.15,0.2,105,157,210,0.175,0.2617,0.35,BAIXO,48,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,FAUSTO BATISTA. em MURICI. recebeu 1.049 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 105 votos no cenário conservador de 10%. 157 no cenário intermediário de 15% e 210 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,105,157,210,282,47627,71445,95268,79.38,119.08,158.78
GIRAU DO PONCIANO,27570,11111,ELIAS BARBOSA DA SILVA,ELIAS BARBOSA,PP,PROGRESSISTAS,ELEITO POR QP,1047,8,28487,37335,1.16411221684923,Média Prioridade,GILBERTO BEZERRA BARROS,PP,não_classificado,não_classificado,56.16,3.68,209,157,209,Alto,10.8,não_classificado,13903,7.5307,SEM GRUPO,60000,0.1,0.15,0.2,105,157,209,0.175,0.2617,0.3483,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ELIAS BARBOSA DA SILVA. em GIRAU DO PONCIANO. recebeu 1.047 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 105 votos no cenário conservador de 10%. 157 no cenário intermediário de 15% e 209 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,105,157,209,283,47732,71602,95477,79.55,119.34,159.13
TRAIPU,28835,11111,MARCOS ANDRE SILVA MELO,MARQUINHO DE CABO,PP,PROGRESSISTAS,ELEITO POR QP,1046,4,19430,24124,0.78150818662036,Monitoramento,MANUEL LUCAS KUMMER FREITAS DOS SANTOS,MDB,não_classificado,não_classificado,35.78,5.38,209,157,209,Alto,8.56,não_classificado,10412,10.0461,SEM GRUPO,60000,0.1,0.15,0.2,105,157,209,0.175,0.2617,0.3483,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARCOS ANDRE SILVA MELO. em TRAIPU. recebeu 1.046 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 105 votos no cenário conservador de 10%. 157 no cenário intermediário de 15% e 209 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,105,157,209,284,47837,71759,95686,79.73,119.6,159.48
MACEIÓ,27855,20000,SAMYR MALTA AMARAL,SAMYR MALTA,PODE,Podemos,ELEITO POR QP,1045,94,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.17,209,157,209,Alto,20.67,não_classificado,241387,0.4329,SEM GRUPO,60000,0.1,0.15,0.2,104,157,209,0.1733,0.2617,0.3483,BAIXO,44,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,SAMYR MALTA AMARAL. em MACEIÓ. recebeu 1.045 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 157 no cenário intermediário de 15% e 209 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,104,157,209,285,47941,71916,95895,79.9,119.86,159.82
MACEIÓ,27855,40333,MILTON LUNA BARROS NETO,MILTON RONALSA,PSB,Partido Socialista Brasileiro,ELEITO POR QP,1045,95,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.17,209,157,209,Alto,20.67,não_classificado,241387,0.4329,SEM GRUPO,60000,0.1,0.15,0.2,104,157,209,0.1733,0.2617,0.3483,BAIXO,44,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MILTON LUNA BARROS NETO. em MACEIÓ. recebeu 1.045 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 157 no cenário intermediário de 15% e 209 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,104,157,209,286,48045,72073,96104,80.08,120.12,160.17
PALMEIRA DOS ÍNDIOS,28258,10555,JOSE HELENILDO RIBEIRO MONTEIRO NETO,HELENILDO RIBEIRO,REPUBLICANOS,REPUBLICANOS,ELEITO POR MÉDIA,1042,12,54858,73596,2.25758554237497,Média Prioridade,LUISA JULIA DUARTE,MDB,não_classificado,não_classificado,52.26,1.9,208,156,208,Alto,9.56,não_classificado,22687,4.5929,SEM GRUPO,60000,0.1,0.15,0.2,104,156,208,0.1733,0.26,0.3467,BAIXO,48,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSE HELENILDO RIBEIRO MONTEIRO NETO. em PALMEIRA DOS ÍNDIOS. recebeu 1.042 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 156 no cenário intermediário de 15% e 208 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,104,156,208,287,48149,72229,96312,80.25,120.38,160.52
ARAPIRACA,27057,22222,GIVALDO DUARTE DE ASSIS,VAVAZINHO,PL,Partido Liberal,ELEITO POR MÉDIA,1040,25,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.67,208,156,208,Alto,14.65,não_classificado,76514,1.3592,SEM GRUPO,60000,0.1,0.15,0.2,104,156,208,0.1733,0.26,0.3467,BAIXO,44,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,GIVALDO DUARTE DE ASSIS. em ARAPIRACA. recebeu 1.040 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 156 no cenário intermediário de 15% e 208 no teto operacional de 20%. No cenário máximo. isso representa 0.35% da meta de 60.000 votos.,104,156,208,288,48253,72385,96520,80.42,120.64,160.87
GIRAU DO PONCIANO,27570,11000,ALEXANDRE NASCIMENTO DE BRITO,ALEXANDRE BRITO,PP,PROGRESSISTAS,ELEITO POR MÉDIA,1037,9,28487,37335,1.16411221684923,Média Prioridade,GILBERTO BEZERRA BARROS,PP,não_classificado,não_classificado,56.16,3.64,207,156,207,Alto,10.78,não_classificado,13903,7.4588,SEM GRUPO,60000,0.1,0.15,0.2,104,156,207,0.1733,0.26,0.345,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ALEXANDRE NASCIMENTO DE BRITO. em GIRAU DO PONCIANO. recebeu 1.037 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 156 no cenário intermediário de 15% e 207 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,104,156,207,289,48357,72541,96727,80.6,120.9,161.21
ANADIA,27030,40111,LUIZ FELLIPY SANTOS GOMES,FELLYPE DO ZÉ LUIZ,PSB,Partido Socialista Brasileiro,ELEITO POR QP,1035,1,13178,14193,0.50983815592781,Monitoramento,PAULO VICTOR PEREIRA ROCHA,PP,não_classificado,não_classificado,25.51,7.85,207,155,207,Alto,8.3,não_classificado,7182,14.411,SEM GRUPO,60000,0.1,0.15,0.2,104,155,207,0.1733,0.2583,0.345,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,LUIZ FELLIPY SANTOS GOMES. em ANADIA. recebeu 1.035 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 104 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 207 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,104,155,207,290,48461,72696,96934,80.77,121.16,161.56
MACEIÓ,27855,11190,THIAGO PRADO OLIVEIRA SILVEIRA,DELEGADO THIAGO PRADO,PP,PROGRESSISTAS,ELEITO POR QP,1034,96,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.16,207,155,207,Alto,20.67,não_classificado,241387,0.4284,SEM GRUPO,60000,0.1,0.15,0.2,103,155,207,0.1717,0.2583,0.345,BAIXO,44,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,THIAGO PRADO OLIVEIRA SILVEIRA. em MACEIÓ. recebeu 1.034 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 207 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,207,291,48564,72851,97141,80.94,121.42,161.9
NOVO LINO,28118,15222,NUBIA MARIA DE LIMA,NUBIA LIMA,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,1034,1,10193,10298,0.38801671086606,Monitoramento,MARCELA SILVA GOMES DE BARROS,MDB,não_classificado,não_classificado,25.39,10.14,207,155,207,Muito Alto,9.5,não_classificado,6177,16.7395,SEM GRUPO,60000,0.1,0.15,0.2,103,155,207,0.1717,0.2583,0.345,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,NUBIA MARIA DE LIMA. em NOVO LINO. recebeu 1.034 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 207 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,207,292,48667,73006,97348,81.11,121.68,162.25
SÃO LUÍS DO QUITUNDE,28690,15333,PEDRO HENRIQUE SARMENTO CANSANÇÃO,PEDRO HENRIQUE SARMENTO,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,1032,2,24159,31792,0.98845418530158,Média Prioridade,MARCIA RAFAELA BARROS DE VASCONCELOS,MDB,não_classificado,não_classificado,55.99,4.27,206,155,206,Alto,11.04,não_classificado,11282,9.1473,SEM GRUPO,60000,0.1,0.15,0.2,103,155,206,0.1717,0.2583,0.3433,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,PEDRO HENRIQUE SARMENTO CANSANÇÃO. em SÃO LUÍS DO QUITUNDE. recebeu 1.032 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 206 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,206,293,48770,73161,97554,81.28,121.93,162.59
TEOTÔNIO VILELA,28932,11888,DAMIÃO BARROS,DAMIAO BARROS,PP,PROGRESSISTAS,ELEITO POR QP,1031,3,31976,39161,1.28109977433508,Média Prioridade,PEDRO HENRIQUE DE JESUS PEREIRA,PP,não_classificado,não_classificado,56.28,3.22,206,155,206,Alto,10.6,não_classificado,11911,8.6559,SEM GRUPO,60000,0.1,0.15,0.2,103,155,206,0.1717,0.2583,0.3433,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,DAMIÃO BARROS. em TEOTÔNIO VILELA. recebeu 1.031 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 206 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,206,294,48873,73316,97760,81.46,122.19,162.93
SATUBA,28770,11222,JOÃO PAULO ACIOLY DE LIMA,JP ACIOLY,PP,PROGRESSISTAS,ELEITO POR QP,1031,2,15277,25000,0.6706671156171801,Monitoramento,DIOGENES JOSÉ NETO DE AMORIM,PP,não_classificado,não_classificado,35.67,6.75,206,155,206,Alto,9.26,não_classificado,8618,11.9633,SEM GRUPO,60000,0.1,0.15,0.2,103,155,206,0.1717,0.2583,0.3433,BAIXO,53,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOÃO PAULO ACIOLY DE LIMA. em SATUBA. recebeu 1.031 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 206 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,206,295,48976,73471,97966,81.63,122.45,163.28
MURICI,28096,15111,MACIO ALEX TENORIO DE MELO,MACIO TENORIO,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,1031,4,20853,25933,0.83913708773492,Monitoramento,REMI VASCONCELOS CALHEIROS FILHO,MDB,não_classificado,não_classificado,35.84,4.94,206,155,206,Alto,8.34,não_classificado,11107,9.2824,SEM GRUPO,60000,0.1,0.15,0.2,103,155,206,0.1717,0.2583,0.3433,BAIXO,48,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MACIO ALEX TENORIO DE MELO. em MURICI. recebeu 1.031 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 103 votos no cenário conservador de 10%. 155 no cenário intermediário de 15% e 206 no teto operacional de 20%. No cenário máximo. isso representa 0.34% da meta de 60.000 votos.,103,155,206,296,49079,73626,98172,81.8,122.71,163.62
